"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
1,"dydx1kg8cq523dcezcz35h0w8z723dewlx6qzlcns00","[""PRIME"",""PENDLE"",""PEOPLE"",""MAVIA""]",31.483199999999997,1724659428084,1208.5943399999996,4.715400321824651
2,"dydx1eygux3h7e66sh927fk8rmjmw6ljlydcr024ff2","[""BONK"",""ALT"",""BODEN"",""ETHFI"",""AURORA"",""POPCAT"",""PRIME"",""ZERO"",""DRIFT"",""MOG"",""PAXG"",""PENDLE"",""WLD"",""RENDER"",""DYDX""]",555.766032,1724659428034,5792.748021,4.2902892810829405
3,"dydx170hrkq7q54tf49nf9r6wyv7lnz9y4ze38vje3r","[""PEPE""]",481.8170666666666,1724659427910,9370.921798,3.113785195177499
4,"dydx16c7r09z3sr5mhkl5stjx3euzx7hnu9sw7gaymx","[""PEOPLE"",""MAVIA"",""ZRO""]",14.850666666666665,1724659427881,774.2135579999995,2.806506109633605
5,"dydx1edsgmjmyme227gj820p2nfvggfgvkppssgnqnw","[""MAVIA"",""ETH""]",10.005333333333333,1724659427997,823.6543440000023,2.690080291345091
6,"dydx1vre9t50c8d3uunz9grclgju5uvaxukumy367ur","[""ETH"",""DOGE""]",28.76016,1724659428185,990.932966,2.610433580937722
7,"dydx1j62md0m665adhqxkcsnm8s9ag0xfre9q0egvyt","[""PENDLE"",""1INCH"",""MAVIA"",""BTC""]",503.51626666666664,1724659428018,7451.636576000001,2.4809676284003217
8,"dydx1r326sv0ywgedrz27slcm43r60kckl7v05ch3yf","[""ETH""]",52.14593866666666,1724659428125,1732.808671,2.3099544090360284
9,"dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z","[""ETH"",""SOL""]",55.40895733333333,1724659427861,879.278825,2.3046607506429115
10,"dydx1ejgxvtwrtfa3keft0qrcnuah8xlylymddl8g0c","[""PENDLE"",""ETH""]",15.194666666666667,1724659428034,2406.3436900000015,2.112591610246763
11,"dydx1y79arxmvmms6my37h026rv3uwde68m8qhfm8eg","[""1INCH"",""PEOPLE"",""BTC""]",270.98464533333333,1724659428202,6050.820903,2.012857849547652
12,"dydx1xjgvcu9xng3qufs2pnhcc4cc6w6v77qnzhqg08","[""ADA""]",0.07272533333333332,1724659428223,151.3578370000032,1.8792156953404557
13,"dydx1t5sj55k7m0l9dnjepejvluugsm27kkwpsu9rry","[""PEOPLE"",""PENDLE""]",36.377599999999994,1724659428178,1827.7151200000008,1.8626691952476326
14,"dydx1hcsgnmdpsquu3zcqmff448kcf4knvp32en3epl","[""RUNE"",""BTC"",""CRV"",""SOL"",""DOGE"",""DYDX""]",399.16703999999993,1724659428043,9350.579037000003,1.7979943363785975
15,"dydx1wkhgh09enn0a66u2sptf2zfv47lrg89x9m63aj","[""ETH""]",116.4144,1724659428207,8203.036941,1.7915920460273356
16,"dydx1h0ku0sj9z7w0rn47c692e0074x4suysu89w5wj","[""PENDLE"",""ETH""]",10.7136,1724659428043,719.756785000005,1.7907773296629161
17,"dydx1e7hkcyyskgdgcc4j4pk06j99ylcfj0y8mf5s83","[""ETH"",""ATOM""]",165.75573333333332,1724659427997,5200.736059,1.7215575549175601
18,"dydx1pv584quyqk5p5s48sh6zd3ygnzretaf5rsp6ew","[""ETH"",""BTC""]",45.55466666666666,1724659428099,5121.800235999999,1.7024842536867006
19,"dydx1qsjfy4mw2gm6sr8j00jqka0kjkszr0dqy96ngl","[""XLM"",""ETH""]",7.995861333333333,1724659428125,238.4191359999968,1.6973705490590514
20,"dydx1ndxvlg5z3n5jcqws8gjm8rsf3vdnsm2x442jjy","[""BTC"",""ETH""]",195.448,1724659428070,5062.592192999997,1.685412823268543
21,"dydx1nc4qr9vu60wn54wmw7m8fhk69x7z6frdpg8dgm","[""ETH"",""APT""]",94.50442666666666,1724659428070,4987.833313999996,1.634449666577869
22,"dydx12yncj9hpmszns375gdm590z2gztk9zqyj8kyqz","[""1INCH"",""PENDLE""]",41.304959999999994,1724659427871,1956.545532,1.5798360073752247
23,"dydx126u9tdhxpujyv3v05y7e6pas9euc6jlyv502ee","[""PEPE""]",280.8650666666666,1724659428212,4721.345609999997,1.572044039244405
24,"dydx1ddjpgq2rvjjpepng88tv3vz4jlr63y9uy53s5u","[""1INCH"",""PENDLE"",""BTC""]",190.06719999999999,1724659427982,5127.537275999999,1.5286466552552056
25,"dydx1t03dee2k7hm7sg9cdspgk9qs43jdhzndeq0fj3","[""MOTHER""]",0,1724659428178,14946.853921000002,1.3753423723067595
26,"dydx17l6ppwfufsw59vj5w3rd0spuesd45q8ysqwsks","[""ETH""]",0.6428159999999999,1724659427927,1357.758791,1.2622617673209033
27,"dydx1qntqcl2puumw6wd9h5eyte2kmcmtq9gzf4z9nu","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",120.83325133333331,1724659428125,2119.032066,1.0840989258134799
28,"dydx1rtsjvtndzftflrtuhz6mhvvuycp9l8pa9dy2su","[""BTC"",""ETH"",""SOL""]",0,1724659428159,3668.226091,0.8360798699417609
29,"dydx1x2yvkh3r2qpzqm33sxqvjddh9y7tcyf76dcle8","[""BTC"",""ETH"",""SOL""]",2759.0422024,1724659428207,41294.87672900001,0.8259075769223733
30,"dydx1px0fjzmmp63clfxtzrk4u2f5thxptrayxtksj9","[""BTC"",""ETH"",""SOL""]",0,1724659428099,5996.828949999999,0.7829047309145035
31,"dydx10fg56n65e7tj4yagyvs37lphetlsapxnw8jgwf","[""LINK"",""SOL""]",0,1724659428216,3101.513383,0.7617887920603852
32,"dydx1v97wws0s5v89jkt7zd02vxd5ksqpyk5numm4lz","[""ETH"",""ZK""]",0,1724659428185,871.205947,0.7262133379092242
33,"dydx13ety2gz6hlyfhfcrs8mejscxgp5m6w5e3g7432","[""BTC""]",0,1724659427830,4360.305706,0.7112092131220891
34,"dydx1h94cgh6qqrzlpq8v23nagy0gm79n3ugeyemrv0","[""ETH"",""LINK"",""SOL"",""AVAX"",""DOT"",""BCH""]",248.63979706666663,1724659428043,1633.0480150000003,0.6721631599753378
35,"dydx1ukx3a4ue59m8u6v0qwg7mg57wf0tzew5xmjfm5","[""ETH"",""SHIB""]",0,1724659428173,775.5071660000001,0.5767204282242059
36,"dydx1f55qua9984ww8aksnhg3vfz29fs29tzrpf9w9m","[""ETH"",""SOL""]",13.777226666666666,1724659428034,316.31055299999997,0.5473831057902087
37,"dydx1yk4hhg85jtye9tqxr50n3ya5w5ps65hdn8g7sk","[""ETH"",""BTC"",""SOL""]",30.478096,1724659428230,5702.8202710000005,0.49504542744024177
38,"dydx1vzd7t9f96e65cwtsrc5cfn9ns57msd42y647hu","[""BTC""]",0,1724659428192,1167.056979,0.4766100849295347
39,"dydx1fgr5wrqkn08ntwz9n8n8s4p7qcv5mudmzume3x","[""PENDLE"",""ETH""]",10.7136,1724659428013,190.6229549999989,0.4760610593312177
40,"dydx160xvk9hsl0w000uqzu4unwagxrn90dts0ec806","[""BTC"",""ETH"",""SOL""]",0,1724659427848,89811.15423799999,0.45707565530720873
41,"dydx122dtyqe94pedvawtfkmwfq5kez0m2ls2h6gwaq","[""BTC""]",100.71773333333333,1724659428212,2501.166048,0.44955472168664995
42,"dydx1ezufqzm9n03pqngjhnw874z70x5revuwy03fcy","[""ETH""]",15.182933333333331,1724659428034,1301.2246919999998,0.4427703124651922
43,"dydx1kmljrzpehu2c8t2muckxk9n2w3ng6jpahaujnd","[""ETH""]",3218.7001432,1724659428114,4516.80115,0.44136133300501373
44,"dydx13nnk0p8rft0nwzqcwj65qggfu65lylkcrmvtul","[""BTC"",""ETH""]",0,1724659427830,4778.836328,0.4136702533446184
45,"dydx10p0u2zff8cwhzsn7lh7qyd7y6atkksphzzcf7h","[""ETH"",""LINK"",""SOL"",""FIL"",""DOGE"",""BCH""]",1011.8924017333333,1724659428216,2399.820355,0.4073939612308409
46,"dydx16pnwmxhdl8csk62d8hvmq3hz6thpxp7y3andy9","[""ETH""]",0,1724659427881,1045.411799,0.40100146549920374
47,"dydx1kkfu5dgcdsmgwms8sj4h22573s8l3prey2z9d7","[""ETH"",""BTC"",""SOL""]",26.66024533333333,1724659428084,2383.2128749999993,0.37410606788629475
48,"dydx18rm648f07dnspkwgfwwt0g48e7xt8zmnxc8t8d","[""BTC""]",0,1724659427957,1129.444716,0.37371877943524806
49,"dydx13myru5xzzy2cxy25nwzum4d860n8yedaalpms5","[""RUNE"",""BTC"",""ETH"",""SOL""]",5416.569504533333,1724659427830,41214.047713,0.37109835697904103
50,"dydx1y84nhp2ycaalddfv454c40ry0hevqhz39aayus","[""ETH"",""SOL"",""SEI"",""WIF""]",0,1724659428202,1672.7022210000002,0.36886073512806505
51,"dydx1q5gylw0e3ujn25hf827qw74seeuef9gq3tv9rz","[""RUNE"",""LINK"",""MATIC"",""SOL"",""UNI"",""TRX"",""NEAR"",""MKR"",""XRP"",""JUP"",""DYDX"",""TON"",""ETH""]",19.488918666666663,1724659428099,471.419295,0.3421900079735283
52,"dydx1t227r0ke9syw8dgue9xs466k0l4z0tqrye6ywh","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",4.580879866666666,1724659428178,87.784571,0.3331677562901457
53,"dydx1h5nk4xefrmlk36puug0dl65u7t0ad6m73ttvmu","[""ETH""]",0,1724659428043,337.220405,0.32610531596922315
54,"dydx1uktr3yqtjky04ddkdsdvgsnefa5v0a2dapgz9g","[""ETHFI"",""NOT"",""BTC"",""ETH"",""SOL"",""AVAX"",""FIL"",""DOGE"",""UNI"",""BNB"",""DYDX"",""TON"",""WLD"",""PYTH""]",220.21799733333333,1724659428173,2051.198611,0.3211298577127839
55,"dydx1jkchl2pv37lcpke4u0r0h38jpfa7exy6d5wtte","[""ETH"",""AAVE"",""SOL"",""DOGE""]",174.86144,1724659428119,1569.789757999999,0.3136323339945411
56,"dydx174yemf3ur55gn7qh5s64phql4u7plqre3muukq","[""FTM"",""LINK"",""MATIC"",""ADA"",""FIL"",""DOGE"",""BONK"",""HBAR""]",5.317546666666666,1724659427910,519.934946,0.312722286942884
57,"dydx1fmkgnzx9f3mpvxtmg69hyj0tpymnkjjm0xj8m6","[""BTC""]",0,1724659428013,1129.06124,0.30722472718213784
58,"dydx1gd22gr0k5w6atd698ujfnrxjn9480wj2pfy0ud","[""ETH"",""BTC"",""SOL""]",33.32530666666666,1724659428005,4868.173639,0.3061293846947279
59,"dydx1vld7pvnxgtmrwyuu96m4t33nj8drstl8rxc3dz","[""BTC""]",0,1724659428185,788.784023,0.3049679907650111
60,"dydx1jdzfksrwwq7luvl5g6qg5jv26jcq23x70q2zxs","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",10.401448533333332,1724659428119,88.336288,0.2968847622107206
61,"dydx17rn2sdy5qt35m67wujgajzqy5el44nvw3p49s8","[""SOL"",""DYDX"",""BTC"",""ETH""]",27.82067333333333,1724659427927,3762.155392,0.28650315461221215
62,"dydx1p8tssep8lmj2td3hm3ryrlgqc8xc78uk0wf4ca","[""ETH"",""BTC"",""SOL""]",6.212096,1724659428144,731.1977000000002,0.28132146200070357
63,"dydx14996t4kpnh4gfnn82lkjfku7rujcd6zpnn8yk6","[""BTC"",""ETH"",""SOL"",""PEPE"",""POPCAT""]",0,1724659427861,924.098324,0.27257316503810697
64,"dydx1ywn2ywkpa5aw0qj953ncremy9fgjwkt93xxfjz","[""BTC"",""SOL"",""AVAX""]",42.87970906666666,1724659428230,798.0465840000006,0.2716667013214396
65,"dydx1c73jsy7lfjxvzk9uuw2mm46g0rj4jtxd7au6wg","[""BTC"",""ETH"",""SOL"",""DOGE"",""PEPE""]",306.2973333333333,1724659427970,4405.632302999999,0.2356323560870611
66,"dydx1glqcuk8s9qlsvwjzpt72wpmkkuz2p3gm042akf","[""BTC""]",384.5711999999999,1724659428005,1880.1241200000004,0.2334681348955394
67,"dydx1pkwtgc8ftsqzpruxsyumlltrycva2pjy2h53h8","[""DOGE""]",57.89582399999999,1724659428144,1010.481049,0.23293455749035968
68,"dydx1yfscdf8d086rpad5cv6c3fn5w4yrmnl74r0uaz","[""ETH"",""AAVE""]",57.199999999999996,1724659428202,824.9918030000001,0.23084788918610996
69,"dydx1jjywcdmhj3v63luk7hf43l4z25p7ht0ud5p9dq","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",2.9752815999999997,1724659428119,61.901137000000006,0.2307279390542039
70,"dydx17n9776tl2cr5hjhnvaryyggg6cxax9fr7q74ju","[""FTM"",""BTC"",""ETH"",""MATIC"",""SOL"",""DOGE""]",846.4125050666665,1724659427927,784.0484419999998,0.2197937854472497
71,"dydx1pxedpswll3hjr0ul0037ahpgzgzyhyh47kr4ts","[""ETH"",""SOL""]",0,1724659428099,157.592758,0.21172261413731244
72,"dydx1g8le2vxntrn8nagjd5d8t2yygektntf4awdszn","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",5.632698266666666,1724659428005,60.248874,0.20844906235039715
73,"dydx1zuszzq6rva93lg5n8dlkpsf3qqpnpx0u54gm5z","[""BTC""]",4.53,1724659428235,312.692167,0.20747526755393864
74,"dydx1zvz7m2uprgnd9yhm62aykcs85u2du8ukvtps4k","[""FTM"",""CRV"",""NEAR"",""AAVE"",""LINK"",""OP""]",33.15602666666667,1724659428235,379.08763,0.2027042002325132
75,"dydx1mt0twcfmdxtk640tpk03c9vrldxyp6xz6srvah","[""BEAM"",""NEAR"",""STX"",""BTC"",""SOL"",""ICP""]",24.051568,1724659428070,3006.3318189999995,0.20255252929909834
76,"dydx1yv753vz6jd6pm0s4num2tv0f5d778jpt58aqwu","[""LDO""]",0,1724659428230,292.58891200000005,0.19815772983077637
77,"dydx1cpxptsdxy3zdl762z9sz6j9ydvnmlpl3azjs4s","[""BTC"",""SOL""]",966.6666666666666,1724659427970,1891.710333,0.1973681865953461
78,"dydx14nd5yn880lklmlm3tgdkmsfwj4gw0z2clkkeer","[""BTC"",""ETH""]",0,1724659427899,1481.6590609999998,0.180888086871135
79,"dydx1mmemuk2vqd5khzt24v8mvaut04fmcsm2k4njnp","[""ONDO"",""MATIC"",""PEPE""]",247.88375199999996,1724659428109,2524.016201999999,0.17913013595477842
80,"dydx1lmv5qkwzfe4xtr4nh46fvxlrv67mc7t4dyzcda","[""STRK"",""ETH"",""SOL"",""RENDER"",""STX""]",176.0554513333333,1724659428058,2571.4588870000002,0.17678114795568095
81,"dydx1hs3mq30nrsnlhpf3kcqh5rsw9j4lrjstttsph3","[""BTC""]",7.08,1724659428018,182.970325,0.17639588933156164
82,"dydx1cln2g2yzqkejduxrnx5h85g090fk8ymrq84wtg","[""SOL"",""BTC""]",0.9453333333333332,1724659427970,28.672109999999975,0.17455187682027468
83,"dydx122ztk3t7xrsa4ug5ehmyekad27uefnnx7dvep6","[""BTC"",""SOL""]",24.072906666666665,1724659428212,519.203145,0.16973120433175992
84,"dydx1383r7vgwasek0ha5prym7nunmsc2kacd9av52e","[""BTC""]",0,1724659427830,251.067265,0.16905785265227183
85,"dydx1a46ewq62gej60887huks8ctdnmg92q87yj4l8f","[""BTC"",""CRV"",""ETH"",""SOL""]",273.77461066666666,1724659427945,7764.669714,0.16863417550642376
86,"dydx1nxvslcrrq4e9uksar693ayd5s4kcfafdshrj0g","[""DOGE""]",0,1724659428092,154.30043799999999,0.165885864117284
87,"dydx19muc2m0pe2g7pfrzy8m0dtwad0uxvutkv32s27","[""FTM"",""BTC"",""TON""]",140.61037066666665,1724659427891,544.1280220000001,0.16247286046091858
88,"dydx1xcd7e8gpxswhwvdrfgnwh6mssxld4d6kxp70my","[""MOTHER"",""SOL"",""PEPE"",""SUI""]",120.45406933333332,1724659428223,1658.4369929999998,0.16241231389237956
89,"dydx1l45yx58klf5us35fn2kepf47n5wwntnj0wlcvp","[""ETH""]",495.7944624,1724659428114,633.0027389999999,0.16163005482595405
90,"dydx1pm4ywxl40zkhyzlmtj68ur95hppll724fgjfc9","[""BTC"",""ETH""]",109.72266666666667,1724659428144,345.529878,0.16139390382682645
91,"dydx1nzhlx0vkv60cm4splvrfhjg89jz9lnhe86fn3n","[""BTC"",""ETH"",""SOL""]",0,1724659428092,46.075468,0.15923308567745412
92,"dydx1s3cdjgncpraad3w57wlj8ffysx6tptcv3vg9gr","[""BTC"",""DOT"",""TON"",""SOL""]",20.93813333333333,1724659428134,425.88123499999995,0.1577366156282637
93,"dydx18yy9xpd6m2gwnrgpuhxq88xrkzk3ktjk64c756","[""BTC""]",258.1472,1724659427891,6268.739970999999,0.1571136186584739
94,"dydx1c8um36xny605he3lf0wyq6xfgv67hut2gdx4vf","[""ZRO"",""ETH"",""DOGE""]",2.9020106666666665,1724659427970,57.43278000000001,0.1545184232871405
95,"dydx1u62k26sskz2fajvj40gmvs7c5lhlw6rskcu2ym","[""BTC""]",5.649685333333333,1724659428173,41.52160699999996,0.13763595607347412
96,"dydx1s9akm28484khyla5h0tqy72ww6pqk6syvq0pf3","[""SOL""]",0,1724659428134,547.5831760000001,0.1371992830673227
97,"dydx122th6cfll8593vq36x0625xs386ve6g6qapgu3","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",3.0877159999999995,1724659428212,36.808248000000006,0.13422137635027992
98,"dydx14h7juk9k3n9xcp9wqe7c66uz2hrzdwx4pnn8h3","[""BTC""]",21.89224,1724659427899,79.33977,0.13333593866305862
99,"dydx1hxv8ryv5cfh5wcwsdjplv4ty7vfl7txyjj2926","[""MATIC"",""SOL"",""WLD"",""SEI"",""XRP"",""TON""]",0,1724659428018,5535.410694,0.1300311884197039
100,"dydx1zzzg2d4ha6amy3amgyy9r8sqch7h4cwxz5fl9h","[""BTC"",""ETH"",""PEPE""]",5.476472266666666,1724659428235,1024.447131,0.12846277138233647
101,"dydx1hs4gkgp656dcfmwhvx4r87e2vhf4ul3v9p3cq9","[""BTC""]",0,1724659428018,9242.900048,0.126445238013943
102,"dydx10j947n4equ47wf4s9390av6lgnepyh3xl79frm","[""BTC""]",1.5321197333333332,1724659428216,385.623685,0.12399902871635556
103,"dydx135kp8y0xcsw6suep3rnr4wfz32q9ajem9wapu0","[""ETH""]",0,1724659427830,420.3281830000001,0.12074789902925515
104,"dydx1kt6ly3vxwlxyuu9ffsznm3vuxt0tu07y3xruhw","[""BTC""]",661.3333333333333,1724659428114,8106.615335999999,0.12051760074735705
105,"dydx1m8c3a66psxj9tth585p0nuqxk6ect90vaqjzwc","[""KAS"",""TRX"",""RENDER"",""STX"",""WIF"",""ETH"",""SOL"",""PEPE"",""AXL""]",7.992639999999999,1724659428109,80.16382899999999,0.11925137568248441
106,"dydx1p2tdj08jk6lxvhtpjjxvlcnxs4sevpqshj9yxq","[""BTC"",""WIF"",""DOGE""]",326.5517493333333,1724659428092,962.6176979999996,0.11403418038526748
107,"dydx12ypya9886f0n8e08df0x2qqjhza8eprnpumflm","[""XRP""]",0,1724659427871,46.63441000000057,0.11146149286058074
108,"dydx1mj62yrucg2shmt4elzed7cheqspgsfz5qfxph0","[""SOL"",""RENDER""]",0,1724659428109,8145.9085350000005,0.09943844571222957
109,"dydx1stq9ts8qcxeszpqhj3nkgycurmczuk39dlxdy6","[""BTC""]",49.86666666666667,1724659428178,536.1119959999996,0.0945075199940353
110,"dydx17hck4cy2ytcme7vzkwyq823ztkckqjypdfemkd","[""BTC"",""APT""]",50.90133333333333,1724659427927,1362.342556,0.09339437598331042
111,"dydx1ju4yj5nltvmvcvwvwdztzrx8vpf5gkja3mh0e7","[""BONK"",""SOL"",""ATOM"",""BTC""]",285.12963199999996,1724659428119,2457.346547,0.09154866385986568
112,"dydx1frah73lnmvs7a5pg5zqg5al9gqvzmzaal4x9fg","[""BTC"",""ETH""]",0,1724659428013,466.0017230000001,0.08981099437277748
113,"dydx12qdklxqhwxde039vehmcc8ff4kkjemynhzwsvr","[""BTC"",""ETH"",""NEAR""]",6.624,1724659427871,366.929868,0.08865762143077652
114,"dydx1hscg0hvgjt29er473wpv0feu6n57xkkv0nw7zh","[""ETH"",""RENDER"",""BTC"",""SOL""]",159.697952,1724659428018,1304.991826,0.08510652429237688
115,"dydx1qy2qakxyqymgufmrj4npy8uxt26qwuq6q7kuer","[""ETH"",""TON"",""BTC"",""SOL"",""MKR""]",92.156736,1724659428125,11263.637055000001,0.0841923735971438
116,"dydx18ztywzemte5la5ytuvtc2wdmf2wr2jp9fyc468","[""ETH"",""SOL""]",0,1724659427891,407.9873780000007,0.08297456160060653
117,"dydx1mz2l5p83q6mr5h903k44xqjvwhesssgs80fenq","[""BTC"",""ETH"",""SOL"",""JUP""]",0,1724659428070,576.8560809999999,0.0785615851300831
118,"dydx1squ2wfcsysec2x0xk374jaqqt6gf3w9tn73dmf","[""ETH"",""LINK""]",3.1257599999999996,1724659428178,546.4554200000002,0.07795668192571305
119,"dydx1jq26dv2pg0fpjjh2rn3l36mdqj07rg8exk7nc4","[""BTC"",""MATIC"",""SOL"",""AVAX"",""ETH""]",11.552748133333331,1724659428119,150.557414,0.0763823799925801
120,"dydx1t4t8ckkc36sd4vz0nxerzl2wdpw20gghectq5y","[""BTC"",""SOL""]",0,1724659428178,258.600065,0.06627825617490227
121,"dydx1j2zquat9mxv0f237hr739g7gtcej47qdvwtutu","[""ONDO"",""IMX"",""BLUR"",""HBAR"",""PENDLE"",""FTM"",""TIA"",""LINK"",""AVAX"",""NEAR"",""APT"",""ARB"",""LDO"",""OP"",""JUP"",""BNB"",""JTO"",""PYTH"",""RENDER"",""DYDX"",""WIF"",""TON"",""BTC"",""ETH"",""SOL"",""LTC"",""ATOM"",""DOT"",""AEVO""]",15.613278666666664,1724659428018,878.3843160000001,0.06600028223243472
122,"dydx1h46mn0pwv5fn56yq73gwxjrxj2tz7m022yzmz0","[""BTC""]",26.399706666666663,1724659428043,329.783503,0.06457426865894866
123,"dydx163ujtpq7vplnzw9xxdjk544jkg86utgvcwa5cl","[""SOL""]",0,1724659427881,458.6934299999998,0.06243892085755546
124,"dydx1k02rsdtjem2sdx58nzrll34kc9jrxsmfjycazx","[""AVAX""]",503.1951833333333,1724659428084,2732.181518,0.05940560206670972
125,"dydx1rclq9zlyswjujuuyyqnrh7cq2xx3kma35jqgn6","[""ETH""]",0,1724659428159,89.21186499999999,0.055191120714936606
126,"dydx1ll9xvfgg24c48q0h5lhgzjmef8dtkhz0cjlwem","[""BTC"",""ETH"",""LINK"",""MATIC"",""SOL"",""AVAX"",""ATOM"",""DOT"",""NEAR"",""AAVE"",""BNB""]",0.08486666666666666,1724659428058,21.404053000000005,0.054529610740914704
127,"dydx14cgxn5s8mslj9mcptwesmp8e5uqv7ds5glc34y","[""ETH"",""LINK"",""SOL"",""AVAX"",""BNB"",""INJ""]",0,1724659427861,301.608099,0.05232507322883423
128,"dydx1w7cetdnrdfhh5jysze79z05h0y00zsqwzf4ymn","[""BTC"",""ETH""]",257.1618133333333,1724659428192,5561.718371999999,0.050106542541656494
129,"dydx1yz0w0u207n5y80xkplsjd8u7xpdvawz60w3elj","[""ETH"",""BTC""]",7.165333333333333,1724659428230,123.1329109999997,0.04906364985080581
130,"dydx1xh9xylaqjlxcu0e0zgyxzhseadt4eg4ky0wnss","[""SHIB"",""SOL"",""DOGE"",""NEAR"",""ETH"",""PEPE"",""DYDX""]",188.44525333333334,1724659428223,1303.322627,0.04716621520484035
131,"dydx10flfnq5kl20q8hluzwz5km4dh565kr67jnejdz","[""ETH"",""SOL"",""FIL"",""BCH"",""NEAR"",""MKR"",""WLD"",""PEPE"",""SEI"",""SUI"",""TIA"",""AAVE"",""BNB"",""JTO"",""ORDI"",""WOO"",""BONK"",""RENDER"",""STX"",""INJ"",""IMX"",""ALGO"",""GRT"",""RUNE"",""AXL"",""AEVO"",""ASTR"",""SNX"",""ARKM"",""DYDX"",""WIF"",""ETHFI"",""TON"",""W"",""ZRO"",""ZK"",""ENS"",""FLOKI"",""FTM"",""BLAST"",""1INCH"",""PENDLE"",""PEOPLE""]",0,1724659428216,192.60966899999994,0.04363206816553787
132,"dydx1yp2x5fufxhqt723qqgy70s2gwurqlezx80gm0p","[""ETH""]",867.1999999999999,1724659428230,4112.504909,0.039036299078829814
